,Episode,Epsilon,Reward,Mean_Reward,Time
1195,1195.0,0.01,14.109686077401904,32.206286733089826,500.0
1196,1196.0,0.01,-8.372285283729848,32.048468609996554,500.0
1197,1197.0,0.01,21.962097556515804,32.187316562103845,500.0
1198,1198.0,0.01,6.462784134382233,31.838889405090658,500.0
1199,1199.0,0.01,78.2367281839833,32.06339322733375,500.0
1200,1200.0,0.01,14.795630377026104,31.594339227475697,500.0
1201,1201.0,0.01,63.9835771652595,31.81491193348628,500.0
1202,1202.0,0.01,33.3190176292247,32.12598235269738,500.0
1203,1203.0,0.01,24.8763039678339,32.136532668233755,500.0
1204,1204.0,0.01,5.327358414392131,31.899835155841657,500.0
1205,1205.0,0.01,-16.257669565232597,31.4065809509922,500.0
1206,1206.0,0.01,-16.67162419832655,30.547209557042315,500.0
1207,1207.0,0.01,69.52695920017537,30.580105969773204,500.0
1208,1208.0,0.01,38.708855283182416,30.69805914598045,500.0
1209,1209.0,0.01,52.823065241682094,31.36987366287674,500.0
1210,1210.0,0.01,11.176571194443257,31.256500959407223,500.0
1211,1211.0,0.01,24.575066815756266,31.337550022156428,500.0
1212,1212.0,0.01,27.23092363147734,31.152030784157255,500.0
1213,1213.0,0.01,50.969176402158794,30.73471439412654,500.0
1214,1214.0,0.01,65.13304912446503,31.21385574545604,500.0
1215,1215.0,0.01,37.92932540916949,31.237973030914528,500.0
1216,1216.0,0.01,11.226859912604551,30.5105022568754,500.0
1217,1217.0,0.01,-27.30977694096939,29.818332567835732,500.0
1218,1218.0,0.01,2.7535125155838163,29.592990594083727,500.0
1219,1219.0,0.01,-40.51709541342212,29.042751461117604,500.0
1220,1220.0,0.01,14.122030918704837,28.95745996154751,500.0
1221,1221.0,0.01,-29.500703070748838,28.60718631958789,500.0
1222,1222.0,0.01,89.4986932454971,29.581131269040856,500.0
1223,1223.0,0.01,83.3586302169592,29.975519790002178,500.0
1224,1224.0,0.01,-16.75874064098298,29.64903327759679,500.0
1225,1225.0,0.01,79.35444199206015,29.641499021031695,500.0
1226,1226.0,0.01,27.05963235901718,29.006020149715138,500.0
1227,1227.0,0.01,-9.228467475493606,28.466613466419066,500.0
1228,1228.0,0.01,89.86546695669738,29.183687095658943,500.0
1229,1229.0,0.01,24.961184152723167,28.739595627096037,500.0
1230,1230.0,0.01,21.868651420039697,29.05092323009663,500.0
1231,1231.0,0.01,21.584078909011474,29.16392415545567,500.0
1232,1232.0,0.01,43.352311161872485,29.511310324818073,500.0
1233,1233.0,0.01,41.35104997149651,29.571548610549716,500.0
1234,1234.0,0.01,-11.565393498643832,29.32133487635934,500.0
1235,1235.0,0.01,-3.8957164343847763,29.150280715277468,500.0
1236,1236.0,0.01,15.18604562264268,29.127418407242462,500.0
1237,1237.0,0.01,30.540211513268822,29.192206546955173,500.0
1238,1238.0,0.01,27.010308550441874,28.642883812161912,500.0
1239,1239.0,0.01,-20.132647684707443,28.612006837031387,500.0
1240,1240.0,0.01,69.00548422272665,29.286783154845143,500.0
1241,1241.0,0.01,-22.93019596238632,28.716799342745052,500.0
1242,1242.0,0.01,10.23388307378152,28.658507361972266,500.0
1243,1243.0,0.01,52.90378800641513,28.44660555526796,500.0
1244,1244.0,0.01,3.9761936118495873,28.333133689953364,500.0
1245,1245.0,0.01,12.514043333562483,28.276837792874502,500.0
1246,1246.0,0.01,36.85214826214682,28.246367134385363,500.0
1247,1247.0,0.01,6.179323691288048,27.962895684036145,500.0
1248,1248.0,0.01,66.33130422193427,28.81034748305231,500.0
1249,1249.0,0.01,-31.05059866814073,28.520419313282538,500.0
1250,1250.0,0.01,16.33404803258186,29.12886450178023,500.0
1251,1251.0,0.01,-5.716035993908813,29.05648507954525,500.0
1252,1252.0,0.01,196.1355434361521,30.290014213325566,492.0
1253,1253.0,0.01,25.492387693486855,29.572901906023162,500.0
1254,1254.0,0.01,13.126154188332457,29.489981621861418,500.0
1255,1255.0,0.01,74.26882310447192,29.946517569109645,500.0
1256,1256.0,0.01,49.2272057914892,29.68140861774756,500.0
1257,1257.0,0.01,-2.668971405186781,28.73236747903314,500.0
1258,1258.0,0.01,118.69871100647448,30.467428153191346,500.0
1259,1259.0,0.01,-4.728286886973814,29.634682661063735,500.0
1260,1260.0,0.01,114.68016528536646,29.974069656060493,500.0
1261,1261.0,0.01,33.944487246572294,30.231585285654276,500.0
1262,1262.0,0.01,40.41088593737635,30.83415044815541,500.0
1263,1263.0,0.01,-8.499939184292671,30.875882653263798,500.0
1264,1264.0,0.01,2.243679444994087,30.385232021410317,500.0
1265,1265.0,0.01,14.626100898186138,29.585104653849545,500.0
1266,1266.0,0.01,-19.464927058107982,29.156013829140566,500.0
1267,1267.0,0.01,-19.087933534771913,28.473381068803334,500.0
1268,1268.0,0.01,-17.838209519362714,27.668411456726435,500.0
1269,1269.0,0.01,0.8292421308762403,27.52330776661363,500.0
1270,1270.0,0.01,42.05885431247495,28.06690432893545,500.0
1271,1271.0,0.01,62.68084204019728,28.176732132015736,500.0
1272,1272.0,0.01,-39.19538173648808,27.7209762182333,500.0
1273,1273.0,0.01,-2.33272677357287,27.707867563542976,500.0
1274,1274.0,0.01,-1.4349690071233316,27.41421963310105,500.0
1275,1275.0,0.01,-39.79894694371504,27.442657887449435,500.0
1276,1276.0,0.01,74.54204866564112,27.423897041983327,500.0
1277,1277.0,0.01,76.81673279812037,27.646011488668815,500.0
1278,1278.0,0.01,-15.618259237028086,26.713293431954455,500.0
1279,1279.0,0.01,40.054939584236266,26.743111988007758,500.0
1280,1280.0,0.01,-5.785826602238546,26.192579554489654,500.0
1281,1281.0,0.01,65.84718715476006,26.37624150473461,500.0
1282,1282.0,0.01,-22.149645791703684,25.5643538831952,500.0
1283,1283.0,0.01,8.372207080660298,24.609083523441456,500.0
1284,1284.0,0.01,28.98657492588924,24.07713644800927,500.0
1285,1285.0,0.01,16.534979613812396,24.11130702235533,500.0
1286,1286.0,0.01,3.412401844312014,23.827375109942576,500.0
1287,1287.0,0.01,-42.294376673450834,23.038343160371927,500.0
1288,1288.0,0.01,29.62452174915908,23.290965565502216,500.0
1289,1289.0,0.01,-31.4364687515126,22.57351712510623,500.0
1290,1290.0,0.01,24.42144915611316,22.878598762121364,500.0
1291,1291.0,0.01,11.527422363947977,23.209236983164633,500.0
1292,1292.0,0.01,0.30689079488795645,22.535817338715304,500.0
1293,1293.0,0.01,91.39614737395407,23.008877365572847,500.0
1294,1294.0,0.01,-22.208157379325282,22.443861099894498,500.0
1295,1295.0,0.01,-27.070441241528847,22.03205982670519,500.0
1296,1296.0,0.01,115.7720010655209,23.2735026901977,500.0
1297,1297.0,0.01,47.691337882108726,23.53079509345362,500.0
1298,1298.0,0.01,14.467551126619462,23.610842763375995,500.0
1299,1299.0,0.01,48.86658935837773,23.317141375119945,500.0
1300,1300.0,0.01,63.65073449963276,23.80569241634601,500.0
1301,1301.0,0.01,17.99083521354861,23.3457649968289,500.0
1302,1302.0,0.01,-0.04892534501310353,23.01208556708652,500.0
1303,1303.0,0.01,41.192984796656376,23.175252375374743,500.0
1304,1304.0,0.01,25.435578933840624,23.376334580569228,500.0
1305,1305.0,0.01,-30.852194167857906,23.230389334542977,500.0
1306,1306.0,0.01,96.65613746932016,24.363666951219447,500.0
1307,1307.0,0.01,58.13348690345126,24.249732228252206,500.0
1308,1308.0,0.01,-6.908102164195283,23.79356265377843,500.0
1309,1309.0,0.01,43.48904753307853,23.70022247669239,500.0
1310,1310.0,0.01,45.04250114450568,24.03888177619302,500.0
1311,1311.0,0.01,-32.7842516317706,23.465288591717748,500.0
1312,1312.0,0.01,28.092479948693285,23.47390415488991,500.0
1313,1313.0,0.01,-13.979201565625335,22.824420375212068,500.0
1314,1314.0,0.01,-6.870385524547109,22.104386028721947,500.0
1315,1315.0,0.01,4.730202589739237,21.772394800527646,500.0
1316,1316.0,0.01,1.0788773469703825,21.670914974871298,500.0
1317,1317.0,0.01,43.50425792875741,22.379055323568565,500.0
1318,1318.0,0.01,-15.514499337515435,22.19637520503757,500.0
1319,1319.0,0.01,30.43094374765554,22.905855596648347,500.0
1320,1320.0,0.01,13.880007566432038,22.903435363125617,500.0
1321,1321.0,0.01,-27.398180353674274,22.924460590296366,500.0
1322,1322.0,0.01,-6.201224221137741,21.96746141563002,500.0
1323,1323.0,0.01,-57.05471756100077,20.563327937850417,500.0
1324,1324.0,0.01,27.86422441965257,21.009557588456772,500.0
1325,1325.0,0.01,-11.835944829522326,20.097653720240952,500.0
1326,1326.0,0.01,43.79526301334817,20.26501002678426,500.0
1327,1327.0,0.01,137.09597857752078,21.728254487314405,500.0
1328,1328.0,0.01,30.47646428434431,21.134364460590874,500.0
1329,1329.0,0.01,38.48480343510888,21.26960065341473,500.0
1330,1330.0,0.01,38.73408581900129,21.43825499740435,500.0
1331,1331.0,0.01,-6.696166337768752,21.155452544936548,500.0
1332,1332.0,0.01,-12.142286602694757,20.60050656729088,500.0
1333,1333.0,0.01,52.2962474690889,20.709958542266794,500.0
1334,1334.0,0.01,-10.38153816487116,20.721797095604526,500.0
1335,1335.0,0.01,-6.558090672471329,20.69517335322366,500.0
1336,1336.0,0.01,16.179368013126165,20.7051065771285,500.0
1337,1337.0,0.01,28.457342722335547,20.684277889219157,500.0
1338,1338.0,0.01,0.09584989629134988,20.41513330267766,500.0
1339,1339.0,0.01,-50.6834592003276,20.109625187521452,500.0
1340,1340.0,0.01,-9.873060711595137,19.320839738178236,500.0
1341,1341.0,0.01,-45.96108991177672,19.09053079868433,500.0
1342,1342.0,0.01,53.8618062896554,19.52681003084307,500.0
1343,1343.0,0.01,39.62965969579659,19.394068747736885,500.0
1344,1344.0,0.01,-34.366903738888695,19.010637774229497,500.0
1345,1345.0,0.01,-9.468604405897057,18.790811296834907,500.0
1346,1346.0,0.01,-7.02163561273403,18.3520734580861,500.0
1347,1347.0,0.01,-19.32912437051929,18.096988977468026,500.0
1348,1348.0,0.01,13.660097503631679,17.570276910284996,500.0
1349,1349.0,0.01,29.10623125838106,18.171845209550217,500.0
1350,1350.0,0.01,65.53821624964623,18.66388689172086,500.0
1351,1351.0,0.01,2.5047692311806076,18.746094943971755,500.0
1352,1352.0,0.01,72.2810150416159,17.507549660026392,500.0
1353,1353.0,0.01,-15.763637207403667,17.09498941101749,500.0
1354,1354.0,0.01,23.565480636025725,17.19938267549442,500.0
1355,1355.0,0.01,-35.35059821182301,16.103188462331474,500.0
1356,1356.0,0.01,7.606972090334208,15.686986125319917,500.0
1357,1357.0,0.01,-12.988236652154782,15.583793472850243,500.0
1358,1358.0,0.01,134.01346964085604,15.736941059194058,500.0
1359,1359.0,0.01,55.341373336234774,16.337637661426143,500.0
1360,1360.0,0.01,13.327383473543208,15.32410984330791,500.0
1361,1361.0,0.01,1.0080943839660423,14.994745914681848,500.0
1362,1362.0,0.01,-3.6655230514767903,14.553981824793317,500.0
1363,1363.0,0.01,43.732696775595066,15.076308184392191,500.0
1364,1364.0,0.01,6.832374015803706,15.122195130100287,500.0
1365,1365.0,0.01,-12.844018506943854,14.847493936048988,500.0
1366,1366.0,0.01,-11.624262371707538,14.925900582912991,500.0
1367,1367.0,0.01,40.79311363217714,15.524711054582482,500.0
1368,1368.0,0.01,-3.4711496329071565,15.668381653447039,500.0
1369,1369.0,0.01,1.0936159121734785,15.671025391260011,500.0
1370,1370.0,0.01,-18.055504091817898,15.069881807217085,500.0
1371,1371.0,0.01,165.96666033374632,16.102739990152575,500.0
1372,1372.0,0.01,13.34610165530729,16.62815482407053,500.0
1373,1373.0,0.01,5.896451851017962,16.71044661031644,500.0
1374,1374.0,0.01,-35.16688849416178,16.373127415446053,500.0
1375,1375.0,0.01,-20.14106108116071,16.569706274071596,500.0
1376,1376.0,0.01,-1.6640289795587118,15.807645497619596,500.0
1377,1377.0,0.01,-32.45431767462307,14.714934992892163,500.0
1378,1378.0,0.01,-36.794743881342455,14.503170146449023,500.0
1379,1379.0,0.01,-43.64360394336279,13.666184711173027,500.0
1380,1380.0,0.01,15.963423622394336,13.883677213419357,500.0
1381,1381.0,0.01,19.714998084790267,13.42235532271966,500.0
1382,1382.0,0.01,-37.70112312141426,13.266840549422557,500.0
1383,1383.0,0.01,-35.713528308723006,12.825983195528723,500.0
1384,1384.0,0.01,98.57952471703284,13.521912693440159,500.0
1385,1385.0,0.01,45.38253316835063,13.810388228985541,500.0
1386,1386.0,0.01,-21.396688109621945,13.562297329446201,500.0
1387,1387.0,0.01,-17.657660606346774,13.80866449011724,500.0
1388,1388.0,0.01,-8.709341869346233,13.425325853932186,500.0
1389,1389.0,0.01,-12.951232152102028,13.610178219926295,500.0
1390,1390.0,0.01,-28.8333707130903,13.077630021234258,500.0
1391,1391.0,0.01,-53.67677979495972,12.425587999645183,500.0
1392,1392.0,0.01,-35.068565776738176,12.071833433928921,500.0
1393,1393.0,0.01,105.95424503692817,12.21741441055866,500.0
1394,1394.0,0.01,19.12628556086953,12.630758839960611,500.0
1395,1395.0,0.01,-27.825155594525338,12.623211696430646,500.0
1396,1396.0,0.01,-1.7939754789626063,11.44755193098581,500.0
1397,1397.0,0.01,-25.69868422017051,10.713651709963017,500.0
1398,1398.0,0.01,31.588393171354376,10.884860130410368,500.0
1399,1399.0,0.01,-4.163983712251433,10.354554399704075,500.0
1400,1400.0,0.01,-18.49852671559443,9.533061787551805,500.0
1401,1401.0,0.01,-5.7297556841212405,9.295855878575106,500.0
1402,1402.0,0.01,14.133328715240804,9.437678419177645,500.0
1403,1403.0,0.01,-9.718144911694015,8.92856712209414,500.0
1404,1404.0,0.01,-12.260020804703114,8.551611124708703,500.0
1405,1405.0,0.01,-20.696434561838494,8.653168720768896,500.0
1406,1406.0,0.01,49.596502918944154,8.182572375265135,500.0
1407,1407.0,0.01,-15.398050171916022,7.447257004511463,500.0
1408,1408.0,0.01,27.175380508514436,7.788091831238559,500.0
1409,1409.0,0.01,-10.804096695547194,7.245160388952303,500.0
1410,1410.0,0.01,3.222527045739392,6.826960647964641,500.0
1411,1411.0,0.01,-30.807588910944922,6.846727275172898,500.0
1412,1412.0,0.01,-29.34463220725427,6.272356153613423,500.0
1413,1413.0,0.01,1.9888855469189728,6.4320370247388645,500.0
1414,1414.0,0.01,-59.580231757042746,5.904938562413909,500.0
1415,1415.0,0.01,57.125370215435304,6.428890238670869,500.0
1416,1416.0,0.01,82.89551068287693,7.247056572029935,500.0
1417,1417.0,0.01,7.349930738408203,6.885513300126441,500.0
1418,1418.0,0.01,24.11036881636722,7.281761981665269,500.0
1419,1419.0,0.01,37.29294036192393,7.350381947807952,500.0
1420,1420.0,0.01,22.021804346629434,7.431799915609926,500.0
1421,1421.0,0.01,-38.68214052872962,7.318960313859373,500.0
1422,1422.0,0.01,-0.9079087520547964,7.371893468550201,500.0
1423,1423.0,0.01,68.05704698419459,8.623011114002157,500.0
1424,1424.0,0.01,-6.58870293183109,8.27848184048732,500.0
1425,1425.0,0.01,-16.11139796638747,8.235727309118667,500.0
1426,1426.0,0.01,-30.643194554707357,7.491342733438113,500.0
1427,1427.0,0.01,-29.2362362443359,5.828020585219544,500.0
1428,1428.0,0.01,92.9931974598381,6.453187916974482,500.0
1429,1429.0,0.01,72.46454162079498,6.7929852988313435,500.0
1430,1430.0,0.01,14.384565618787356,6.5494900968292065,500.0
1431,1431.0,0.01,13.105038661016742,6.747502146817061,500.0
1432,1432.0,0.01,78.03108358396707,7.649235848683678,500.0
1433,1433.0,0.01,-12.959122219093999,6.99668215180185,500.0
1434,1434.0,0.01,20.65755446653929,7.307073078115954,500.0
1435,1435.0,0.01,-17.112093015886522,7.201533054681803,500.0
1436,1436.0,0.01,-16.725723455718757,6.872482139993354,500.0
1437,1437.0,0.01,53.75268779459964,7.125435590715994,500.0
1438,1438.0,0.01,15.754565462350264,7.282022746376583,500.0
1439,1439.0,0.01,19.78712898062769,7.986728628186135,500.0
1440,1440.0,0.01,58.730940238913476,8.672768637691222,500.0
1441,1441.0,0.01,44.71031387228465,9.579482675531835,500.0
1442,1442.0,0.01,81.83863043609232,9.859250916996206,500.0
1443,1443.0,0.01,10.401377264496345,9.566968092683203,500.0
1444,1444.0,0.01,2.7623855201049627,9.93826098527314,500.0
1445,1445.0,0.01,1.4938055717653442,10.047885085049764,500.0
1446,1446.0,0.01,32.00099639873526,10.438111405164456,500.0
1447,1447.0,0.01,-8.810922685208947,10.543293422017559,500.0
1448,1448.0,0.01,0.37555687814338673,10.410448015762679,500.0
1449,1449.0,0.01,14.746951407222713,10.266855217251093,500.0
1450,1450.0,0.01,-34.02971630010917,9.271175891753538,500.0
1451,1451.0,0.01,-19.919047848939947,9.046937720952332,500.0
1452,1452.0,0.01,-25.423462945836487,8.06989294107781,500.0
1453,1453.0,0.01,11.608884081312898,8.343618153964975,500.0
1454,1454.0,0.01,-8.344648596672442,8.024516861637995,500.0
1455,1455.0,0.01,44.325600618249325,8.821278849938716,500.0
1456,1456.0,0.01,19.823786791112735,8.943446996946504,500.0
1457,1457.0,0.01,4.222040300923025,9.115549766477281,500.0
1458,1458.0,0.01,-6.549770643771808,7.7099173636310026,345.0
1459,1459.0,0.01,14.343758687011391,7.299941217138769,500.0
1460,1460.0,0.01,20.210593722680795,7.368773319630144,500.0
1461,1461.0,0.01,23.344238264554185,7.592134758436027,500.0
1462,1462.0,0.01,10.511182835546002,7.733901817306254,500.0
1463,1463.0,0.01,4.846263258127902,7.345037482131582,500.0
1464,1464.0,0.01,67.3905688637518,7.950619430611064,500.0
1465,1465.0,0.01,-10.380427739379295,7.9752553382867095,500.0
1466,1466.0,0.01,75.70159480480162,8.8485139100518,500.0
1467,1467.0,0.01,76.68187548446326,9.20740152857466,500.0
1468,1468.0,0.01,33.24929228616582,9.574605947765392,500.0
1469,1469.0,0.01,54.45779069019587,10.108247695545614,500.0
1470,1470.0,0.01,40.68810291591062,10.695683765622901,500.0
1471,1471.0,0.01,-7.412231153471821,8.961894850750719,500.0
1472,1472.0,0.01,-26.41769788748133,8.564256855322833,500.0
1473,1473.0,0.01,9.090391668281493,8.596196253495469,500.0
1474,1474.0,0.01,80.534769550367,9.753212833940756,500.0
1475,1475.0,0.01,-19.028949811016336,9.7643339466422,500.0
1476,1476.0,0.01,-23.210036609804224,9.548873870339746,500.0
1477,1477.0,0.01,30.130632574418936,10.174723372830163,500.0
1478,1478.0,0.01,-34.233679339890884,10.20033401824468,500.0
1479,1479.0,0.01,-22.37140922863077,10.413055965392003,500.0
1480,1480.0,0.01,9.950277629419228,10.35292450546225,500.0
1481,1481.0,0.01,29.438468986815916,10.450159214482508,500.0
1482,1482.0,0.01,-25.239637809242435,10.574774067604226,500.0
1483,1483.0,0.01,-5.724293916055243,10.874666411530903,500.0
1484,1484.0,0.01,59.372487488986124,10.482596039250433,500.0
1485,1485.0,0.01,-15.771228679132236,9.871058420775604,500.0
1486,1486.0,0.01,-47.03486949509613,9.614676606920865,443.0
1487,1487.0,0.01,-14.126663139438861,9.649986581589944,500.0
1488,1488.0,0.01,61.2284188039457,10.349364188322863,500.0
1489,1489.0,0.01,32.543813723545284,10.804314647079336,500.0
1490,1490.0,0.01,32.94038561488229,11.42205221035906,500.0
1491,1491.0,0.01,-4.369071003649568,11.915129298272161,500.0
1492,1492.0,0.01,46.14920659062277,12.727307021945771,500.0
1493,1493.0,0.01,27.586721639229033,11.94363178796878,500.0
1494,1494.0,0.01,-3.9497395665190824,11.712871536694893,500.0
1495,1495.0,0.01,-18.19804703154426,11.809142622324705,500.0
1496,1496.0,0.01,-14.167630107482786,11.685406076039504,500.0
1497,1497.0,0.01,-12.177953155629707,11.820613386684911,500.0
1498,1498.0,0.01,41.607562530018235,11.92080508027155,500.0
1499,1499.0,0.01,0.28674827646910894,11.965312400158755,500.0
1500,1500.0,0.01,11.215066261793265,12.262448329932633,500.0
1501,1501.0,0.01,11.802116550872938,12.437767052282574,500.0
1502,1502.0,0.01,25.495597921938653,12.551389744349557,500.0
1503,1503.0,0.01,13.57829159770943,12.784354109443589,500.0
1504,1504.0,0.01,25.38540840866283,13.16080840157725,500.0
1505,1505.0,0.01,-7.349524545297076,13.294277501742663,500.0
1506,1506.0,0.01,64.04335122489702,13.438745984802189,500.0
1507,1507.0,0.01,-3.735519350102265,13.555371293020325,500.0
1508,1508.0,0.01,-10.411717159217199,13.17950031634301,500.0
1509,1509.0,0.01,15.972869750902241,13.447269980807503,500.0
1510,1510.0,0.01,6.5188713282901345,13.480233423633013,500.0
1511,1511.0,0.01,3.2687140681684044,13.820996453424145,500.0
1512,1512.0,0.01,-4.889688971453284,14.065545885782157,500.0
1513,1513.0,0.01,11.897790181931711,14.164634932132282,500.0
1514,1514.0,0.01,-17.792472869412848,14.582512521008585,500.0
1515,1515.0,0.01,-7.556726686488181,13.935691551989345,500.0
1516,1516.0,0.01,83.94798920889238,13.946216337249501,500.0
1517,1517.0,0.01,18.48755849521724,14.05759261481759,500.0
1518,1518.0,0.01,-6.400753747432795,13.752481389179591,500.0
1519,1519.0,0.01,-1.83610768392522,13.361190908721095,500.0
1520,1520.0,0.01,-29.606382942795804,12.844909035826845,500.0
1521,1521.0,0.01,-13.224283319892818,13.099487607915215,500.0
1522,1522.0,0.01,36.5688710050223,13.474255405485989,500.0
1523,1523.0,0.01,55.26385678475822,13.346323503491625,500.0
1524,1524.0,0.01,-16.551563964172384,13.246694893168213,500.0
1525,1525.0,0.01,113.19793943576471,14.539788267189733,500.0
1526,1526.0,0.01,98.09360637634455,15.82715627650025,500.0
1527,1527.0,0.01,-1.4774593023801945,16.104744045919812,500.0
1528,1528.0,0.01,-5.9610945072809285,15.11520112624862,500.0
1529,1529.0,0.01,45.43343261118069,14.844890036152478,500.0
1530,1530.0,0.01,4.57080118304751,14.746752391795077,500.0
1531,1531.0,0.01,2.0707236382291185,14.636409241567202,500.0
1532,1532.0,0.01,-5.283833962106964,13.80326006610646,500.0
1533,1533.0,0.01,-5.832851870097679,13.874522769596425,500.0
1534,1534.0,0.01,67.8853792926683,14.346801017857715,500.0
1535,1535.0,0.01,-11.839832140871131,14.39952362660787,500.0
1536,1536.0,0.01,1.5529212916929995,14.582310074081988,500.0
1537,1537.0,0.01,-17.620160209703197,13.868581594038961,500.0
1538,1538.0,0.01,43.16153847297755,14.14265132414523,500.0
1539,1539.0,0.01,51.84345887448238,14.463214623083779,500.0
1540,1540.0,0.01,36.20270656424357,14.237932286337077,500.0
1541,1541.0,0.01,14.647743511274212,13.937306582726974,500.0
1542,1542.0,0.01,27.542393834756574,13.394344216713614,500.0
1543,1543.0,0.01,-3.7897575798141325,13.252432868270512,500.0
1544,1544.0,0.01,41.22467352608954,13.637055748330358,500.0
1545,1545.0,0.01,2.4675163233069934,13.646792855845773,500.0
1546,1546.0,0.01,-24.54650914220112,13.08131780043641,500.0
1547,1547.0,0.01,-8.645031986795855,13.082976707420539,500.0
1548,1548.0,0.01,7.692872037309082,13.156149859012196,500.0
1549,1549.0,0.01,21.69804469210804,13.22566079186105,500.0
1550,1550.0,0.01,-13.80218075166386,13.427936147345505,500.0
1551,1551.0,0.01,57.908734187239915,14.206213967707301,500.0
1552,1552.0,0.01,-1.9926877451601548,14.440521719714065,500.0
1553,1553.0,0.01,48.514703297301224,14.809579911873948,500.0
1554,1554.0,0.01,-14.775547927235667,14.745270918568316,500.0
1555,1555.0,0.01,63.4931349671309,14.93694626205713,500.0
1556,1556.0,0.01,-12.431405594999909,14.614394338196005,500.0
1557,1557.0,0.01,5.6279536992639345,14.628453472179414,500.0
1558,1558.0,0.01,-46.220581130240404,14.231745367314732,500.0
1559,1559.0,0.01,-33.21128512901255,13.75619492915449,500.0
1560,1560.0,0.01,18.711568477814385,13.741204676705827,500.0
1561,1561.0,0.01,9.987978558730278,13.607642079647587,500.0
1562,1562.0,0.01,54.79624395380961,14.050492690830222,500.0
1563,1563.0,0.01,9.323549559682414,14.095265553845765,500.0
1564,1564.0,0.01,-24.95267439486759,13.171833121259573,500.0
1565,1565.0,0.01,6.450318684819278,13.340140585501556,500.0
1566,1566.0,0.01,21.37926372601712,12.79691727471371,500.0
1567,1567.0,0.01,-27.186988012262788,11.75822863974645,500.0
1568,1568.0,0.01,-21.40020564315513,11.211733660453241,500.0
1569,1569.0,0.01,81.87675224501251,11.485923276001408,500.0
1570,1570.0,0.01,-2.2643807462137673,11.056398439380166,500.0
1571,1571.0,0.01,43.88844394408502,11.569405190355734,500.0
1572,1572.0,0.01,26.653930885219875,12.100121478082746,500.0
1573,1573.0,0.01,3.964373545059014,12.048861296850523,500.0
1574,1574.0,0.01,73.7052103641013,11.980565704987866,500.0
1575,1575.0,0.01,7.197738496236478,12.242832588060397,500.0
1576,1576.0,0.01,-28.833084618080346,12.186602107977633,500.0
1577,1577.0,0.01,-8.566765087793584,11.79962813135551,500.0
1578,1578.0,0.01,79.15093291275456,12.933474253881963,500.0
1579,1579.0,0.01,-1.7094685516523636,13.140093660651747,500.0
1580,1580.0,0.01,13.473309806961044,13.175323982427164,500.0
1581,1581.0,0.01,-2.4493097874041334,12.856446194684963,500.0
1582,1582.0,0.01,25.368087044171236,13.3625234432191,500.0
1583,1583.0,0.01,7.866266733282916,13.498429049712481,500.0
1584,1584.0,0.01,37.589499976502786,13.280599174587648,500.0
1585,1585.0,0.01,-14.54368867049455,13.292874574674027,500.0
1586,1586.0,0.01,-18.608750083851103,13.577135768786475,500.0
1587,1587.0,0.01,-36.09612425853439,13.35744115759552,500.0
1588,1588.0,0.01,1.2396141413889874,12.757553110969953,500.0
1589,1589.0,0.01,53.59218114742289,12.968036785208728,500.0
1590,1590.0,0.01,-28.69041058387487,12.351728823221158,500.0
1591,1591.0,0.01,-3.1142501417362256,12.364277031840293,500.0
1592,1592.0,0.01,48.062924917391086,12.383414215107976,500.0
1593,1593.0,0.01,-6.963753906234052,12.037909459653342,500.0
1594,1594.0,0.01,4.0969492734788515,12.118376348053323,500.0
1595,1595.0,0.01,-17.10823782979667,12.129274440070798,500.0
1596,1596.0,0.01,12.017560441134547,12.391126345556973,500.0
1597,1597.0,0.01,-33.06704358616082,12.18223544125166,500.0
1598,1598.0,0.01,38.78722197415288,12.154032035693005,500.0
1599,1599.0,0.01,-12.791459468942763,12.023249958238887,500.0
1600,1600.0,0.01,120.28283947820022,13.113927690402956,500.0
1601,1601.0,0.01,53.51444976811433,13.53105102257537,500.0
1602,1602.0,0.01,0.5990321599270714,13.282085364955256,500.0
1603,1603.0,0.01,-36.66614580857077,12.779640990892455,500.0
1604,1604.0,0.01,36.81349594729146,12.89392186627874,500.0
1605,1605.0,0.01,82.65610335560152,13.793978145287724,500.0
1606,1606.0,0.01,40.21232168103164,13.55566784984907,500.0
1607,1607.0,0.01,3.415801857184202,13.627181061921938,500.0
1608,1608.0,0.01,58.433203554896934,14.315630269063082,500.0
1609,1609.0,0.01,41.74989172964392,14.573400488850496,500.0
1610,1610.0,0.01,-8.297801925159385,14.425233756316002,500.0
1611,1611.0,0.01,6.50531508397565,14.457599766474072,500.0
1612,1612.0,0.01,40.692299411531906,14.913419650303924,500.0
1613,1613.0,0.01,43.16282724373824,15.226070020921988,500.0
1614,1614.0,0.01,3.8250956543335333,15.442245706159454,500.0
1615,1615.0,0.01,-20.883546030895584,15.308977512715382,500.0
1616,1616.0,0.01,-30.496488624055672,14.164532734385903,500.0
1617,1617.0,0.01,-32.08122880684169,13.658844861365312,500.0
1618,1618.0,0.01,7.1100351456435575,13.793952750296075,500.0
1619,1619.0,0.01,102.09393294222122,14.83325315655754,500.0
1620,1620.0,0.01,50.64029278387137,15.635719913824211,500.0
1621,1621.0,0.01,35.80521911284239,16.126014938151567,500.0
1622,1622.0,0.01,-11.12688925303424,15.649057335571,500.0
1623,1623.0,0.01,-12.757446957114677,14.96884429815227,500.0
